Sample,Sample ID,Flag,Device,Latitude,Longitude,Water depth,Ocean,Sample depth top,Sample depth bottom,Sample depth average,Author,Journal,Year,Publication doi,Resource doi,Comment,Database,Type,Count min,Count,D. anfracta,G. cavernula,G. crassaformis,G. hirsuta,G. cultrata,G. scitula,G. truncatulinoides,G. tumida,G. ungulata,G. eastropacia,G. inflata,N. dutertrei,N. incompta,N. pachyderma,P. obliquiloculata,G. conglomerata,G. hexagonus,B. pumilio,G. bulloides,G. falconensis,G. conglobatus,G. ruber ruber,G. ruber albus,T. sacculifer,G. tenellus,O. universa,B. digitata,G. siphonifera,G. calida,G. adamsi,T. quinqueloba,T. humilis,G. rubescens,S. dehiscens,C. nitida,G. glutinata,G. uvula,G. minuta,T. iota,H. pelagica,H. digitata
RC12-316,BUFD_0510,0,Trigger,-10.35,41.56666667,2376,129,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,,34,1,,449,0,0,0.002227171,0.002227171,0.048997773,0.013363029,0.004454343,0.006681514,0,0,0,0.064587973,0.006681514,0,0.042316258,0.004454343,0.013363029,0,0.024498886,0.002227171,0.020044543,0,0.256124722,0.080178174,0.013363029,0.115812918,0.004454343,0.097995546,0.035634744,0.008908686,0,0,0.024498886,0,0.002227171,0.100222717,0,0,0,0,0
RC12-329,BUFD_0511,0,Trigger,2.983333333,65.2,3864,129,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"G. truncatulinoides subspecies set to N/A, G. crassula identified",34,1,,604,0,0,0.011589404,0,0.167218543,0.003311258,0,0.034768212,0,0,0,0.170529801,0.054635762,0,0.049668874,0.028145695,0.011589404,0,0.03807947,0.001655629,0.049668874,0,0.135761589,0.105960265,0,0.003311258,0.013245033,0.062913907,0.028145695,0,0,0,0,0.009933775,0.001655629,0.011589404,0,0,0,0,0
RC12-330,BUFD_0512,1,Trigger,-2.833333333,67.71666667,3834,129,,,0.01,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. ruber pink abundances moved to unidentified,2,1,,440,0,0,0.006818182,0.004545455,0.036363636,0.009090909,0.006818182,0,0,0,0,0.061363636,0.038636364,0,0.029545455,0.002272727,0.036363636,0,0.043181818,0.006818182,0,0,0.356818182,0.065909091,0.013636364,0.015909091,0.011363636,0.040909091,0.022727273,0.002272727,0,0,0.015909091,0,0,0.165909091,0,0,0,0,0
RC12-331,BUFD_0513,0,Trigger,2.5,69.86666667,3941,129,,,0.01,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,424,0,0,0.002358491,0.002358491,0.224056604,0.002358491,0,0.061320755,0,0,0,0.20754717,0.014150943,0,0.056603774,0.021226415,0.004716981,0,0.002358491,0,0.04009434,0,0.091981132,0.08490566,0,0.002358491,0.009433962,0.016509434,0.021226415,0.04009434,0,0,0,0.08490566,0,0,0,0,0,0,0
RC12-332,BUFD_0514,0,Trigger,0.783333333,74.6,3115,129,,,0.01,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,495,0,0,0,0,0.044444444,0.004040404,0,0.006060606,0,0,0,0.072727273,0,0,0.062626263,0.022222222,0.012121212,0,0.078787879,0.004040404,0.01010101,0,0.280808081,0.155555556,0.03030303,0.004040404,0.002020202,0.028282828,0.012121212,0,0,0,0.024242424,0,0,0.139393939,0,0,0,0,0
RC12-333,BUFD_0515,0,Trigger,0.8,76.16666667,4233,129,,,0.01,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,275,0,0,0,0,0.447272727,0,0,0.112727273,0,0,0,0.189090909,0.018181818,0,0.087272727,0.036363636,0.003636364,0,0,0,0.014545455,0,0.007272727,0.032727273,0,0,0.010909091,0.025454545,0.007272727,0,0,0,0,0.007272727,0,0,0,0,0,0,0
RC12-335,BUFD_0516,0,Trigger,6.233333333,71,3314,129,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,2,1,,325,0,0,0,0,0.076923077,0,0,0.04,0,0,0,0.076923077,0.003076923,0,0.021538462,0.009230769,0.012307692,0,0.255384615,0.018461538,0.006153846,0,0.089230769,0.033846154,0.003076923,0,0.003076923,0,0.006153846,0,0,0,0,0.003076923,0,0.292307692,0,0,0,0,0
RC12-340,BUFD_0517,0,Trigger,12.7,90.01666667,3012,129,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,484,0,0,0,0,0.08677686,0,0,0.002066116,0,0,0,0.088842975,0,0.002066116,0.030991736,0.068181818,0.02892562,0,0.109504132,0.002066116,0.026859504,0,0.171487603,0.142561983,0,0.004132231,0.010330579,0.055785124,0.035123967,0,0,0,0,0.010330579,0,0.117768595,0,0,0,0,0
RC12-341,BUFD_0518,0,Piston,13.05,89.58333333,2988,129,,,0.01,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,374,0,0,0,0,0.122994652,0,0,0.002673797,0,0.002673797,0,0.109625668,0,0,0.037433155,0.080213904,0.024064171,0,0.069518717,0,0.048128342,0,0.171122995,0.181818182,0,0.005347594,0.013368984,0.048128342,0.021390374,0,0,0,0,0.010695187,0,0.048128342,0,0,0,0,0
RC12-342,BUFD_0519,0,Trigger,15.05,88.63333333,2840,129,,,0.01,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,397,0,0,0,0,0.236775819,0,0,0.020151134,0,0,0,0.171284635,0,0.002518892,0.047858942,0.130982368,0.017632242,0,0.050377834,0.005037783,0.01511335,0,0.027707809,0.123425693,0.002518892,0.002518892,0.025188917,0.065491184,0.01511335,0,0,0,0,0.017632242,0,0.012594458,0,0,0,0,0
RC12-343,BUFD_0520,0,Piston,15.16666667,90.56666667,2666,129,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,531,0,0,0,0,0.126177024,0,0,0.009416196,0,0,0,0.177024482,0,0,0.048964218,0.086629002,0.035781544,0,0.048964218,0.041431262,0.035781544,0,0.114877589,0.11299435,0,0.001883239,0.005649718,0.052730697,0.056497175,0.003766478,0,0,0.001883239,0.003766478,0,0.030131827,0,0,0,0,0
RC12-344,BUFD_0521,0,Trigger,12.76666667,96.06666667,2140,129,,,0.01,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,334,0,0,0,0,0.002994012,0,0,0,0,0,0,0.092814371,0,0,0.026946108,0.01497006,0.020958084,0,0.089820359,0.035928144,0.005988024,0,0.293413174,0.077844311,0.011976048,0,0,0.020958084,0.020958084,0.008982036,0.002994012,0,0.01497006,0,0,0.245508982,0,0,0,0,0
RC12-347,BUFD_0522,0,Trigger,9.333333333,93.33333333,1533,129,,,0.01,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,509,0,0,0,0,0.003929273,0,0,0,0,0,0.001964637,0.155206287,0.00589391,0,0.037328094,0.003929273,0.009823183,0,0.086444008,0.003929273,0.001964637,0,0.398821218,0.047151277,0.003929273,0.00589391,0.001964637,0.007858546,0.00589391,0,0,0,0.003929273,0.009823183,0.001964637,0.184675835,0,0,0,0,0
RC12-365,BUFD_0523,1,Trigger,23.95,126.1833333,2787,49,0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,sample depth information from duplicate sample,66,1,,2148,0,0,0.000465549,0.003258845,0.007914339,0.008845438,0.02839851,0.002793296,0,0,0.034450652,0.099627561,0.024208566,0.001396648,0.041433892,0.000465549,0,0,0.063780261,0.076350093,0.026536313,0,0.240223464,0.11405959,0.013035382,0.00744879,0.002793296,0.024208566,0.021880819,0,0,0,0.006052142,0,0.001396648,0.131750466,0,0,0.001396648,0,0
RC12-366,BUFD_0524,0,Trigger,26.58333333,126.3333333,1644,49,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,,66,1,,241,0,0,0,0.004149378,0.045643154,0,0.004149378,0.029045643,0,0,0.020746888,0.124481328,0,0,0.244813278,0,0,0,0.049792531,0.004149378,0.049792531,0,0.12033195,0.058091286,0,0.012448133,0.004149378,0.041493776,0.004149378,0,0,0,0,0.004149378,0,0.141078838,0,0,0,0,0
RC12-417,BUFD_0525,1,Trigger,38.1,170.0166667,3849,49,0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"sample depth information from duplicate sample, T. sacculifer subspecies set to N/A",66,1,,602,0,0,0,0,0,0,0.021594684,0,0,0,0.358803987,0.121262458,0.237541528,0.146179402,0.00166113,0,0,0,0.099667774,0,0,0,0.004983389,0,0,0.004983389,0,0,0,0,0.00166113,0,0,0,0,0.00166113,0,0,0,0,0
RC12-418,BUFD_0526,1,Trigger,38.1,170.0166667,3842,49,0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"sample depth information from duplicate sample, T. sacculifer subspecies set to N/A",66,1,,305,0,0,0,0.009836066,0,0,0.045901639,0,0,0,0.242622951,0.163934426,0.242622951,0.180327869,0,0,0,0,0.045901639,0,0,0,0.026229508,0,0,0.003278689,0,0,0,0,0,0,0,0.016393443,0,0,0,0,0,0,0
RC13-1,BUFD_0527,0,Trigger,21.46666667,-157.2333333,2114,49,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. crassula identified,66,1,,451,0,0,0,0,0.022172949,0,0.00443459,0,0,0,0,0.00443459,0,0,0,0.002217295,0.002217295,0,0.00443459,0.00886918,0.022172949,0,0.596452328,0.077605322,0.042128603,0.00886918,0.00443459,0.033259424,0.015521064,0.002217295,0,0,0.019955654,0,0.00886918,0.10864745,0,0,0,0,0
RC13-17,BUFD_0528,0,Trigger,19.08333333,-170.0666667,3374,49,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,,66,1,,374,0,0,0.00802139,0,0.077540107,0.010695187,0.07486631,0.034759358,0,0,0.010695187,0.029411765,0.005347594,0.002673797,0.00802139,0.005347594,0.00802139,0,0.013368984,0.005347594,0.056149733,0,0.382352941,0.06684492,0.002673797,0.002673797,0.013368984,0.024064171,0.026737968,0,0,0,0.018716578,0.013368984,0,0.06684492,0,0,0,0,0
RC13-27,BUFD_0529,0,Trigger,13.86666667,-175.2666667,3555,49,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,66,1,,396,0,0,0.005050505,0,0.128787879,0,0,0.477272727,0,0,0,0.03030303,0.005050505,0,0.058080808,0.042929293,0,0,0.01010101,0.005050505,0.101010101,0,0.04040404,0.027777778,0,0,0.007575758,0.02020202,0.002525253,0,0,0,0,0.032828283,0,0,0,0,0,0,0
RC13-108,BUFD_0530,0,Trigger,-3.116666667,-89.41666667,3308,81,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,98,1,,394,0,0,0.002538071,0,0.032994924,0,0,0.007614213,0,0,0,0.875634518,0.050761421,0,0,0.002538071,0.002538071,0,0.007614213,0,0,0,0,0.002538071,0,0.002538071,0,0,0.002538071,0,0,0,0.002538071,0.002538071,0,0.005076142,0,0,0,0,0
RC13-113,BUFD_0531,0,Trigger,-1.65,-103.6333333,3195,81,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,98,1,,311,0,0,0,0,0.057877814,0,0,0.01607717,0,0,0,0.459807074,0.308681672,0.003215434,0.006430868,0.006430868,0.01607717,0,0.019292605,0.003215434,0,0,0.012861736,0.045016077,0,0,0,0.006430868,0.003215434,0,0,0,0,0,0,0.019292605,0,0,0,0,0
RC13-139,BUFD_0532,0,Trigger,4.75,-90.93333333,3032,49,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,,66,1,,459,0,0,0,0,0.315904139,0,0.002178649,0.02832244,0,0,0,0.488017429,0.030501089,0,0.017429194,0.010893246,0.002178649,0,0.013071895,0.004357298,0,0,0.008714597,0.023965142,0,0,0.008714597,0.02832244,0,0,0,0,0,0.006535948,0,0.004357298,0,0,0,0,0
RC13-146,BUFD_0533,1,Trigger,11.91666667,-75.03333333,3387,7,0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"sample depth information from duplicate sample, G. conglomerata abundances moved to unidentified",10,1,,344,0,0,0.020348837,0,0.063953488,0,0.00872093,0.218023256,0,0,0,0.058139535,0.002906977,0.002906977,0.095930233,0,0,0,0.002906977,0,0.00872093,0.046511628,0.156976744,0.093023256,0,0.055232558,0.002906977,0.084302326,0.00872093,0,0,0,0,0.026162791,0,0.031976744,0,0,0,0,0
RC13-147,BUFD_0534,1,Trigger,12.88333333,-74.85,3941,7,0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"sample depth information from duplicate sample, G. conglomerata abundances moved to unidentified",11,1,,373,0,0,0.013404826,0,0.158176944,0,0.00536193,0.072386059,0,0,0,0.174262735,0,0,0.042895442,0,0,0,0.002680965,0,0.010723861,0.042895442,0.142091153,0.101876676,0,0.109919571,0,0.037533512,0.010723861,0,0,0,0,0.010723861,0,0.056300268,0,0,0,0,0
RC13-150,BUFD_0535,1,Trigger,15.61666667,-71.66666667,3788,7,0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,sample depth information from duplicate sample,10,1,,317,0,0,0,0,0.072555205,0,0.003154574,0.009463722,0,0,0,0.085173502,0,0,0.003154574,0,0,0,0.003154574,0,0.009463722,0.123028391,0.315457413,0.249211356,0,0.009463722,0,0.028391167,0.012618297,0,0,0,0.003154574,0.003154574,0.006309148,0.059936909,0,0,0,0,0
RC13-152,BUFD_0536,1,Trigger,16.71666667,-75.45,2027,7,0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"sample depth information from duplicate sample, G. adamsi abundances moved to unidentified",10,1,,389,0,0,0.002570694,0,0.059125964,0,0.002570694,0.020565553,0,0,0,0.066838046,0.002570694,0,0.005141388,0,0,0,0.002570694,0.002570694,0.007712082,0.151670951,0.29562982,0.192802057,0.002570694,0.025706941,0,0.041131105,0.017994859,0,0,0,0.01285347,0,0.007712082,0.06940874,0,0,0,0,0
RC13-153,BUFD_0537,1,Trigger,15.06666667,-75.95,3334,7,0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,sample depth information from duplicate sample,10,1,,336,0,0,0.005952381,0,0.050595238,0,0.00297619,0.017857143,0,0,0.00297619,0.107142857,0,0,0,0,0,0,0.005952381,0,0.005952381,0.119047619,0.351190476,0.157738095,0.00297619,0.023809524,0.005952381,0.014880952,0.020833333,0,0,0,0.005952381,0,0.008928571,0.089285714,0,0,0,0,0
RC13-154,BUFD_0538,1,Trigger,14.88333333,-78.75,2308,7,0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,sample depth information from duplicate sample,10,1,,456,0,0,0.002192982,0,0.072368421,0,0.002192982,0.013157895,0,0,0,0.050438596,0,0,0.006578947,0,0,0,0,0,0,0.114035088,0.309210526,0.239035088,0.002192982,0.037280702,0.002192982,0.035087719,0.015350877,0,0,0,0.010964912,0,0.006578947,0.081140351,0,0,0,0,0
RC13-156,BUFD_0539,1,Trigger,10.03333333,-76.95,3103,7,0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,sample depth information from duplicate sample,10,1,,536,0,0,0.041044776,0.001865672,0.057835821,0,0.005597015,0.065298507,0,0,0,0.050373134,0,0,0.009328358,0,0,0,0,0,0.046641791,0.14738806,0.320895522,0.151119403,0,0.001865672,0,0.042910448,0.024253731,0,0,0,0,0.005597015,0,0.026119403,0,0,0,0,0
RC13-157,BUFD_0540,1,Trigger,11.25,-78.15,3588,7,0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,sample depth information from duplicate sample,10,1,,381,0,0,0.015748031,0,0.112860892,0,0.002624672,0.036745407,0,0,0,0.112860892,0,0,0.018372703,0,0,0,0.002624672,0.005249344,0.018372703,0.062992126,0.254593176,0.24671916,0,0.01312336,0,0.036745407,0.002624672,0,0,0,0,0.010498688,0.002624672,0.044619423,0,0,0,0,0
RC13-158,BUFD_0541,1,Trigger,13.16666667,-79.81666667,3016,7,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. adamsi abundances moved to unidentified,2,1,,322,0,0,0.00310559,0,0.074534161,0,0.00931677,0.01552795,0,0,0,0.049689441,0,0,0.00621118,0,0,0,0.00621118,0,0.00621118,0.114906832,0.357142857,0.186335404,0,0.027950311,0,0.02484472,0.01552795,0,0,0,0.01552795,0,0,0.080745342,0,0,0,0,0
RC13-189,BUFD_0542,1,Trigger,1.85,-30,3233,7,0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",30,1,,357,0,0,0,0,0.081232493,0.014005602,0,0.016806723,0,0,0,0.008403361,0.005602241,0,0.033613445,0,0,0,0.00280112,0.011204482,0,0.044817927,0.336134454,0.254901961,0.005602241,0.008403361,0.005602241,0.042016807,0.005602241,0,0,0,0.016806723,0.005602241,0,0.098039216,0,0,0,0,0
RC13-190,BUFD_0543,0,Trigger,1.783333333,-25.43333333,3797,7,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,,2,1,,362,0.005524862,0,0.011049724,0,0.038674033,0.002762431,0.002762431,0.016574586,0,0,0,0.033149171,0.016574586,0,0.035911602,0,0,0,0,0.013812155,0.002762431,0.063535912,0.331491713,0.223756906,0.008287293,0.008287293,0.011049724,0.046961326,0.019337017,0,0,0,0,0,0,0.104972376,0,0,0,0,0
RC13-195,BUFD_0544,0,Piston,4.583333333,-10.05,2536,7,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,2,1,,308,0,0,0.016233766,0,0.061688312,0,0,0.012987013,0,0,0.00974026,0.061688312,0,0,0.012987013,0,0,0,0.012987013,0.003246753,0,0.12012987,0.217532468,0.266233766,0.00974026,0.022727273,0.003246753,0.022727273,0.032467532,0,0,0,0.003246753,0.006493506,0,0.094155844,0,0,0,0,0
RC13-196,BUFD_0545,0,Trigger,3.7,-7.716666667,3735,7,,,0.02,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,2,1,,333,0,0,0.006006006,0,0.075075075,0,0,0,0,0,0.051051051,0.057057057,0.003003003,0,0.021021021,0,0,0,0.003003003,0.006006006,0,0.108108108,0.195195195,0.288288288,0.012012012,0.015015015,0.006006006,0.033033033,0.024024024,0,0,0,0.021021021,0.003003003,0,0.063063063,0,0,0,0,0
RC13-197,BUFD_0546,1,Piston,4.516666667,-0.716666667,2904,7,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"G. conglomerata abundances moved to unidentified, G. truncatulinoides subspecies set to N/A",2,1,,394,0,0,0.025380711,0,0.053299492,0.005076142,0,0,0,0,0.111675127,0.106598985,0,0,0,0,0,0,0.025380711,0.002538071,0,0.172588832,0.139593909,0.243654822,0.007614213,0,0,0.027918782,0.007614213,0,0,0,0.015228426,0,0,0.040609137,0,0,0,0,0
RC13-199,BUFD_0547,0,Trigger,2.016666667,2.633333333,4393,7,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,2,1,,247,0,0,0.012145749,0,0.234817814,0,0,0.04048583,0,0,0.060728745,0.380566802,0.004048583,0,0.016194332,0,0,0,0.004048583,0.004048583,0.008097166,0,0.08097166,0.109311741,0,0.012145749,0.004048583,0.012145749,0.004048583,0,0,0,0,0.008097166,0,0.004048583,0,0,0,0,0
RC13-209,BUFD_0548,0,Trigger,-8.183333333,-8.216666667,4296,11,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,G. truncatulinoides subspecies set to N/A,34,1,,328,0,0,0.009146341,0,0.103658537,0,0,0.012195122,0,0.006097561,0.009146341,0.048780488,0.021341463,0,0.045731707,0,0,0,0.00304878,0.018292683,0,0.073170732,0.329268293,0.134146341,0.006097561,0.018292683,0,0.039634146,0.012195122,0,0,0,0.024390244,0,0.00304878,0.073170732,0,0,0,0,0
RC13-210,BUFD_0549,0,Trigger,-9.133333333,-10.6,3658,11,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,,34,1,,390,0,0,0.012820513,0,0.076923077,0.002564103,0.007692308,0.007692308,0,0,0.017948718,0.033333333,0.017948718,0,0.028205128,0,0,0,0.002564103,0,0.007692308,0.079487179,0.312820513,0.215384615,0,0.007692308,0,0.043589744,0.020512821,0,0.002564103,0,0.020512821,0,0,0.069230769,0,0,0,0,0
RC13-227,BUFD_0550,1,Trigger,-21.88333333,8.866666667,4301,11,0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"device information from duplicate sample, sample depth information from duplicate sample, coordinates corrected via depth control",50,1,,370,0,0,0.024324324,0,0.027027027,0.005405405,0.016216216,0.002702703,0,0,0.22972973,0.02972973,0.489189189,0,0,0,0,0,0.032432432,0.010810811,0,0,0.010810811,0.008108108,0,0.035135135,0.013513514,0.005405405,0.002702703,0,0.016216216,0,0,0,0,0.032432432,0,0,0,0,0
RC13-228,BUFD_0551,1,Trigger,-22.33333333,11.2,3204,11,0,0.01,0.005,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,"sample depth information from duplicate sample, T. sacculifer subspecies set to N/A",18,1,,358,0,0,0,0,0,0,0.005586592,0,0,0,0.061452514,0.027932961,0.664804469,0.01396648,0,0,0,0,0.106145251,0.022346369,0,0,0,0,0.005586592,0.033519553,0,0.005586592,0.002793296,0,0.005586592,0,0,0,0,0.027932961,0,0,0,0,0
RC13-229,BUFD_0552,0,Trigger,-25.48333333,11.3,4191,11,0,,,Prell et al.,IGBP PAGES/World Data Center-A for Paleoclimatology,1999,,https://www.ncdc.noaa.gov/paleo/metadata/noaa-ocean-5908.html,,34,1,,287,0,0,0,0.010452962,0,0,0.006968641,0,0,0,0.254355401,0.055749129,0.56445993,0.017421603,0,0,0,0,0.017421603,0,0,0,0.017421603,0.003484321,0,0.031358885,0.010452962,0.003484321,0,0,0,0,0,0,0,0,0,0,0,0,0
