Event,Latitude,Longitude,Elevation,Depth sed,total,Species,Relative Abundance
RC08-94,-17.28,-35.983,-4021,0.16,100,G. hirsuta,0
RC08-94,-17.28,-35.983,-4021,0.16,100,G. scitula,0.158
RC08-94,-17.28,-35.983,-4021,0.16,100,G. glutinata,0
RC08-94,-17.28,-35.983,-4021,0.16,100,G. truncatulinoides,0.085
RC09-124,-28.75,172.6,-2540,0.4,100.1,O. universa,0.005
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. conglobatus,0.033
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. ruber albus,0.1
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. tenellus,0.01
RC09-124,-28.75,172.6,-2540,0.4,100.1,T. sacculifer,0.014
RC09-124,-28.75,172.6,-2540,0.4,100.1,S. dehiscens,0
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. siphonifera,0.033
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. calida,0.009
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. bulloides,0.119
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. falconensis,0.208
RC09-124,-28.75,172.6,-2540,0.4,100.1,B. digitata,0.002
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. rubescens,0
RC09-124,-28.75,172.6,-2540,0.4,100.1,T. quinqueloba,0.005
RC09-124,-28.75,172.6,-2540,0.4,100.1,N. pachyderma,0
RC09-124,-28.75,172.6,-2540,0.4,100.1,N. incompta,0.118
RC09-124,-28.75,172.6,-2540,0.4,100.1,N. dutertrei,0.013
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. conglomerata,0
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. hexagonus,0
RC09-124,-28.75,172.6,-2540,0.4,100.1,P. obliquiloculata,0.001
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. inflata,0.168
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. crassaformis,0.074
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. hirsuta,0.001
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. scitula,0.045
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. glutinata,0.011
RC09-124,-28.75,172.6,-2540,0.4,100.1,G. truncatulinoides,0.032
RC09-126,-33.23,168.73,-2060,0.3,99.8,O. universa,0.014
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. conglobatus,0
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. ruber albus,0.055
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. tenellus,0.002
RC09-126,-33.23,168.73,-2060,0.3,99.8,T. sacculifer,0.002
RC09-126,-33.23,168.73,-2060,0.3,99.8,S. dehiscens,0
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. siphonifera,0.018
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. calida,0.002
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. bulloides,0.192
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. falconensis,0.109
RC09-126,-33.23,168.73,-2060,0.3,99.8,B. digitata,0
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. rubescens,0.001
RC09-126,-33.23,168.73,-2060,0.3,99.8,T. quinqueloba,0.005
RC09-126,-33.23,168.73,-2060,0.3,99.8,N. pachyderma,0.002
RC09-126,-33.23,168.73,-2060,0.3,99.8,N. incompta,0.212
RC09-126,-33.23,168.73,-2060,0.3,99.8,N. dutertrei,0.037
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. conglomerata,0
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. hexagonus,0
RC09-126,-33.23,168.73,-2060,0.3,99.8,P. obliquiloculata,0.002
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. inflata,0.251
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. crassaformis,0.029
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. hirsuta,0
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. scitula,0.031
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. glutinata,0
RC09-126,-33.23,168.73,-2060,0.3,99.8,G. truncatulinoides,0.034
RC09-150,-31.28,114.55,-2703,0.6,100,O. universa,0
RC09-150,-31.28,114.55,-2703,0.6,100,G. conglobatus,0.01
RC09-150,-31.28,114.55,-2703,0.6,100,G. ruber albus,0.101
RC09-150,-31.28,114.55,-2703,0.6,100,G. tenellus,0.01
RC09-150,-31.28,114.55,-2703,0.6,100,T. sacculifer,0.017
RC09-150,-31.28,114.55,-2703,0.6,100,S. dehiscens,0
RC09-150,-31.28,114.55,-2703,0.6,100,G. siphonifera,0.01
RC09-150,-31.28,114.55,-2703,0.6,100,G. calida,0.037
RC09-150,-31.28,114.55,-2703,0.6,100,G. bulloides,0.091
RC09-150,-31.28,114.55,-2703,0.6,100,G. falconensis,0.017
RC09-150,-31.28,114.55,-2703,0.6,100,B. digitata,0
RC09-150,-31.28,114.55,-2703,0.6,100,G. rubescens,0.037
RC09-150,-31.28,114.55,-2703,0.6,100,T. quinqueloba,0
RC09-150,-31.28,114.55,-2703,0.6,100,N. pachyderma,0
RC09-150,-31.28,114.55,-2703,0.6,100,N. incompta,0
RC09-150,-31.28,114.55,-2703,0.6,100,N. dutertrei,0.027
RC09-150,-31.28,114.55,-2703,0.6,100,G. conglomerata,0
RC09-150,-31.28,114.55,-2703,0.6,100,G. hexagonus,0
RC09-150,-31.28,114.55,-2703,0.6,100,P. obliquiloculata,0
RC09-150,-31.28,114.55,-2703,0.6,100,G. inflata,0.367
RC09-150,-31.28,114.55,-2703,0.6,100,G. crassaformis,0
RC09-150,-31.28,114.55,-2703,0.6,100,G. hirsuta,0.047
RC09-150,-31.28,114.55,-2703,0.6,100,G. scitula,0.185
RC09-150,-31.28,114.55,-2703,0.6,100,G. glutinata,0.017
RC09-150,-31.28,114.55,-2703,0.6,100,G. truncatulinoides,0.027
RC09-161,19.567,59.6,-3332,1.8,100,O. universa,0.039
RC09-161,19.567,59.6,-3332,1.8,100,G. conglobatus,0
RC09-161,19.567,59.6,-3332,1.8,100,G. ruber albus,0.192
RC09-161,19.567,59.6,-3332,1.8,100,G. tenellus,0.026
RC09-161,19.567,59.6,-3332,1.8,100,T. sacculifer,0.016
RC09-161,19.567,59.6,-3332,1.8,100,S. dehiscens,0
RC09-161,19.567,59.6,-3332,1.8,100,G. siphonifera,0.01
RC09-161,19.567,59.6,-3332,1.8,100,G. calida,0.033
RC09-161,19.567,59.6,-3332,1.8,100,G. bulloides,0.212
RC09-161,19.567,59.6,-3332,1.8,100,G. falconensis,0.111
RC09-161,19.567,59.6,-3332,1.8,100,B. digitata,0
RC09-161,19.567,59.6,-3332,1.8,100,G. rubescens,0.02
RC09-161,19.567,59.6,-3332,1.8,100,T. quinqueloba,0.026
RC09-161,19.567,59.6,-3332,1.8,100,N. pachyderma,0
RC09-161,19.567,59.6,-3332,1.8,100,N. incompta,0
RC09-161,19.567,59.6,-3332,1.8,100,N. dutertrei,0.068
RC09-161,19.567,59.6,-3332,1.8,100,G. conglomerata,0
RC09-161,19.567,59.6,-3332,1.8,100,G. hexagonus,0.003
RC09-161,19.567,59.6,-3332,1.8,100,P. obliquiloculata,0.016
RC09-161,19.567,59.6,-3332,1.8,100,G. inflata,0
RC09-161,19.567,59.6,-3332,1.8,100,G. crassaformis,0
RC09-161,19.567,59.6,-3332,1.8,100,G. hirsuta,0.013
RC09-161,19.567,59.6,-3332,1.8,100,G. scitula,0.215
RC09-161,19.567,59.6,-3332,1.8,100,G. glutinata,0
RC09-161,19.567,59.6,-3332,1.8,100,G. truncatulinoides,0
RC09-162,19.083,60.417,-3092,0.5,99.9,O. universa,0.036
RC09-162,19.083,60.417,-3092,0.5,99.9,G. conglobatus,0
RC09-162,19.083,60.417,-3092,0.5,99.9,G. ruber albus,0.145
RC09-162,19.083,60.417,-3092,0.5,99.9,G. tenellus,0.007
RC09-162,19.083,60.417,-3092,0.5,99.9,T. sacculifer,0.087
RC09-162,19.083,60.417,-3092,0.5,99.9,S. dehiscens,0
RC09-162,19.083,60.417,-3092,0.5,99.9,G. siphonifera,0.025
RC09-162,19.083,60.417,-3092,0.5,99.9,G. calida,0.018
RC09-162,19.083,60.417,-3092,0.5,99.9,G. bulloides,0.246
RC09-162,19.083,60.417,-3092,0.5,99.9,G. falconensis,0.04
RC09-162,19.083,60.417,-3092,0.5,99.9,B. digitata,0
RC09-162,19.083,60.417,-3092,0.5,99.9,G. rubescens,0.025
RC09-162,19.083,60.417,-3092,0.5,99.9,T. quinqueloba,0
RC09-162,19.083,60.417,-3092,0.5,99.9,N. pachyderma,0
RC09-162,19.083,60.417,-3092,0.5,99.9,N. incompta,0
RC09-162,19.083,60.417,-3092,0.5,99.9,N. dutertrei,0.152
RC09-162,19.083,60.417,-3092,0.5,99.9,G. conglomerata,0
RC09-162,19.083,60.417,-3092,0.5,99.9,G. hexagonus,0.004
RC09-162,19.083,60.417,-3092,0.5,99.9,P. obliquiloculata,0.04
RC09-162,19.083,60.417,-3092,0.5,99.9,G. inflata,0
RC09-162,19.083,60.417,-3092,0.5,99.9,G. crassaformis,0
RC09-162,19.083,60.417,-3092,0.5,99.9,G. hirsuta,0
RC09-162,19.083,60.417,-3092,0.5,99.9,G. scitula,0.174
RC09-162,19.083,60.417,-3092,0.5,99.9,G. glutinata,0
RC09-162,19.083,60.417,-3092,0.5,99.9,G. truncatulinoides,0
RC09-225,54.983,-15.4,-2334,1.35,100,O. universa,0
RC09-225,54.983,-15.4,-2334,1.35,100,G. conglobatus,0
RC09-225,54.983,-15.4,-2334,1.35,100,G. ruber albus,0
RC09-225,54.983,-15.4,-2334,1.35,100,G. tenellus,0
RC09-225,54.983,-15.4,-2334,1.35,100,T. sacculifer,0
RC09-225,54.983,-15.4,-2334,1.35,100,S. dehiscens,0
RC09-225,54.983,-15.4,-2334,1.35,100,G. siphonifera,0
RC09-225,54.983,-15.4,-2334,1.35,100,G. calida,0
RC09-225,54.983,-15.4,-2334,1.35,100,G. bulloides,0.005
RC09-225,54.983,-15.4,-2334,1.35,100,G. falconensis,0
RC09-225,54.983,-15.4,-2334,1.35,100,B. digitata,0
RC09-225,54.983,-15.4,-2334,1.35,100,G. rubescens,0
RC09-225,54.983,-15.4,-2334,1.35,100,T. quinqueloba,0.01
RC09-225,54.983,-15.4,-2334,1.35,100,N. pachyderma,0.945
RC09-225,54.983,-15.4,-2334,1.35,100,N. incompta,0.01
RC09-225,54.983,-15.4,-2334,1.35,100,N. dutertrei,0
RC09-225,54.983,-15.4,-2334,1.35,100,G. conglomerata,0
RC09-225,54.983,-15.4,-2334,1.35,100,G. hexagonus,0
RC09-225,54.983,-15.4,-2334,1.35,100,P. obliquiloculata,0
RC09-225,54.983,-15.4,-2334,1.35,100,G. inflata,0
RC09-225,54.983,-15.4,-2334,1.35,100,G. crassaformis,0
RC09-225,54.983,-15.4,-2334,1.35,100,G. hirsuta,0.01
RC09-225,54.983,-15.4,-2334,1.35,100,G. scitula,0.02
RC09-225,54.983,-15.4,-2334,1.35,100,G. glutinata,0
RC09-225,54.983,-15.4,-2334,1.35,100,G. truncatulinoides,0
RC09-49,11.184,-58.585,-1851,0.7,99.7,O. universa,0.002
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. conglobatus,0.016
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. ruber albus,0.418
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. tenellus,0.005
RC09-49,11.184,-58.585,-1851,0.7,99.7,T. sacculifer,0.182
RC09-49,11.184,-58.585,-1851,0.7,99.7,S. dehiscens,0
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. siphonifera,0.048
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. calida,0.009
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. bulloides,0.041
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. falconensis,0.014
RC09-49,11.184,-58.585,-1851,0.7,99.7,B. digitata,0.007
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. rubescens,0.034
RC09-49,11.184,-58.585,-1851,0.7,99.7,T. quinqueloba,0
RC09-49,11.184,-58.585,-1851,0.7,99.7,N. pachyderma,0.018
RC09-49,11.184,-58.585,-1851,0.7,99.7,N. incompta,0.005
RC09-49,11.184,-58.585,-1851,0.7,99.7,N. dutertrei,0.034
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. conglomerata,0
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. hexagonus,0
RC09-49,11.184,-58.585,-1851,0.7,99.7,P. obliquiloculata,0
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. inflata,0.002
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. crassaformis,0.014
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. hirsuta,0.011
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. scitula,0.11
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. glutinata,0
RC09-49,11.184,-58.585,-1851,0.7,99.7,G. truncatulinoides,0.027
RC09-49,11.184,-58.585,-1851,0.85,99.9,O. universa,0
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. conglobatus,0.034
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. ruber albus,0.444
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. tenellus,0.007
RC09-49,11.184,-58.585,-1851,0.85,99.9,T. sacculifer,0.123
RC09-49,11.184,-58.585,-1851,0.85,99.9,S. dehiscens,0
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. siphonifera,0
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. calida,0.02
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. bulloides,0.058
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. falconensis,0.007
RC09-49,11.184,-58.585,-1851,0.85,99.9,B. digitata,0
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. rubescens,0.034
RC09-49,11.184,-58.585,-1851,0.85,99.9,T. quinqueloba,0.02
RC09-49,11.184,-58.585,-1851,0.85,99.9,N. pachyderma,0.024
RC09-49,11.184,-58.585,-1851,0.85,99.9,N. incompta,0
RC09-49,11.184,-58.585,-1851,0.85,99.9,N. dutertrei,0.055
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. conglomerata,0
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. hexagonus,0
RC09-49,11.184,-58.585,-1851,0.85,99.9,P. obliquiloculata,0
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. inflata,0
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. crassaformis,0.01
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. hirsuta,0.027
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. scitula,0.119
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. glutinata,0
RC09-49,11.184,-58.585,-1851,0.85,99.9,G. truncatulinoides,0.017
RC10-114,-11.18,-162.9,-2791,0.2,99.9,O. universa,0.002
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. conglobatus,0.063
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. ruber albus,0.405
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. tenellus,0.048
RC10-114,-11.18,-162.9,-2791,0.2,99.9,T. sacculifer,0.055
RC10-114,-11.18,-162.9,-2791,0.2,99.9,S. dehiscens,0.001
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. siphonifera,0.032
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. calida,0.012
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. bulloides,0.008
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. falconensis,0
RC10-114,-11.18,-162.9,-2791,0.2,99.9,B. digitata,0.002
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. rubescens,0.018
RC10-114,-11.18,-162.9,-2791,0.2,99.9,T. quinqueloba,0
RC10-114,-11.18,-162.9,-2791,0.2,99.9,N. pachyderma,0
RC10-114,-11.18,-162.9,-2791,0.2,99.9,N. incompta,0
RC10-114,-11.18,-162.9,-2791,0.2,99.9,N. dutertrei,0.002
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. conglomerata,0
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. hexagonus,0
RC10-114,-11.18,-162.9,-2791,0.2,99.9,P. obliquiloculata,0.009
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. inflata,0
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. crassaformis,0
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. hirsuta,0
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. scitula,0.342
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. glutinata,0
RC10-114,-11.18,-162.9,-2791,0.2,99.9,G. truncatulinoides,0
RC10-161,33.083,158,-3587,0.09,99.8,O. universa,0.027
RC10-161,33.083,158,-3587,0.09,99.8,G. conglobatus,0
RC10-161,33.083,158,-3587,0.09,99.8,G. ruber albus,0.019
RC10-161,33.083,158,-3587,0.09,99.8,G. tenellus,0
RC10-161,33.083,158,-3587,0.09,99.8,T. sacculifer,0
RC10-161,33.083,158,-3587,0.09,99.8,S. dehiscens,0
RC10-161,33.083,158,-3587,0.09,99.8,G. siphonifera,0
RC10-161,33.083,158,-3587,0.09,99.8,G. calida,0.002
RC10-161,33.083,158,-3587,0.09,99.8,G. bulloides,0.118
RC10-161,33.083,158,-3587,0.09,99.8,G. falconensis,0.005
RC10-161,33.083,158,-3587,0.09,99.8,B. digitata,0
RC10-161,33.083,158,-3587,0.09,99.8,G. rubescens,0
RC10-161,33.083,158,-3587,0.09,99.8,T. quinqueloba,0.002
RC10-161,33.083,158,-3587,0.09,99.8,N. pachyderma,0.002
RC10-161,33.083,158,-3587,0.09,99.8,N. incompta,0.147
RC10-161,33.083,158,-3587,0.09,99.8,N. dutertrei,0.193
RC10-161,33.083,158,-3587,0.09,99.8,G. conglomerata,0
RC10-161,33.083,158,-3587,0.09,99.8,G. hexagonus,0
RC10-161,33.083,158,-3587,0.09,99.8,P. obliquiloculata,0
RC10-161,33.083,158,-3587,0.09,99.8,G. inflata,0.428
RC10-161,33.083,158,-3587,0.09,99.8,G. crassaformis,0.024
RC10-161,33.083,158,-3587,0.09,99.8,G. hirsuta,0.005
RC10-161,33.083,158,-3587,0.09,99.8,G. scitula,0.005
RC10-161,33.083,158,-3587,0.09,99.8,G. glutinata,0
RC10-161,33.083,158,-3587,0.09,99.8,G. truncatulinoides,0.021
RC10-50,11.767,-81.1,-2072,1,99.9,O. universa,0.006
RC10-50,11.767,-81.1,-2072,1,99.9,G. conglobatus,0.039
RC10-50,11.767,-81.1,-2072,1,99.9,G. ruber albus,0.487
RC10-50,11.767,-81.1,-2072,1,99.9,G. tenellus,0
RC10-50,11.767,-81.1,-2072,1,99.9,T. sacculifer,0.071
RC10-50,11.767,-81.1,-2072,1,99.9,S. dehiscens,0
RC10-50,11.767,-81.1,-2072,1,99.9,G. siphonifera,0.087
RC10-50,11.767,-81.1,-2072,1,99.9,G. calida,0
RC10-50,11.767,-81.1,-2072,1,99.9,G. bulloides,0.003
RC10-50,11.767,-81.1,-2072,1,99.9,G. falconensis,0.006
RC10-50,11.767,-81.1,-2072,1,99.9,B. digitata,0.003
RC10-50,11.767,-81.1,-2072,1,99.9,G. rubescens,0.019
RC10-50,11.767,-81.1,-2072,1,99.9,T. quinqueloba,0
RC10-50,11.767,-81.1,-2072,1,99.9,N. pachyderma,0
RC10-50,11.767,-81.1,-2072,1,99.9,N. incompta,0
RC10-50,11.767,-81.1,-2072,1,99.9,N. dutertrei,0.045
RC10-50,11.767,-81.1,-2072,1,99.9,G. conglomerata,0
RC10-50,11.767,-81.1,-2072,1,99.9,G. hexagonus,0
RC10-50,11.767,-81.1,-2072,1,99.9,P. obliquiloculata,0
RC10-50,11.767,-81.1,-2072,1,99.9,G. inflata,0.023
RC10-50,11.767,-81.1,-2072,1,99.9,G. crassaformis,0.01
RC10-50,11.767,-81.1,-2072,1,99.9,G. hirsuta,0.003
RC10-50,11.767,-81.1,-2072,1,99.9,G. scitula,0.152
RC10-50,11.767,-81.1,-2072,1,99.9,G. glutinata,0.003
RC10-50,11.767,-81.1,-2072,1,99.9,G. truncatulinoides,0.042
RC10-62,3.333,-101.7,-3120,0.51,99.9,O. universa,0.005
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. conglobatus,0
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. ruber albus,0.086
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. tenellus,0.005
RC10-62,3.333,-101.7,-3120,0.51,99.9,T. sacculifer,0.037
RC10-62,3.333,-101.7,-3120,0.51,99.9,S. dehiscens,0
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. siphonifera,0.011
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. calida,0.011
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. bulloides,0.053
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. falconensis,0.005
RC10-62,3.333,-101.7,-3120,0.51,99.9,B. digitata,0
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. rubescens,0.011
RC10-62,3.333,-101.7,-3120,0.51,99.9,T. quinqueloba,0
RC10-62,3.333,-101.7,-3120,0.51,99.9,N. pachyderma,0
RC10-62,3.333,-101.7,-3120,0.51,99.9,N. incompta,0.032
RC10-62,3.333,-101.7,-3120,0.51,99.9,N. dutertrei,0.561
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. conglomerata,0
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. hexagonus,0
RC10-62,3.333,-101.7,-3120,0.51,99.9,P. obliquiloculata,0.043
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. inflata,0.021
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. crassaformis,0.032
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. hirsuta,0
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. scitula,0.086
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. glutinata,0
RC10-62,3.333,-101.7,-3120,0.51,99.9,G. truncatulinoides,0
RC10-97,-0.917,-134.3,-4305,0.44,100.1,O. universa,0
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. conglobatus,0
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. ruber albus,0.017
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. tenellus,0
RC10-97,-0.917,-134.3,-4305,0.44,100.1,T. sacculifer,0.012
RC10-97,-0.917,-134.3,-4305,0.44,100.1,S. dehiscens,0
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. siphonifera,0.024
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. calida,0
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. bulloides,0.033
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. falconensis,0
RC10-97,-0.917,-134.3,-4305,0.44,100.1,B. digitata,0.007
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. rubescens,0
RC10-97,-0.917,-134.3,-4305,0.44,100.1,T. quinqueloba,0
RC10-97,-0.917,-134.3,-4305,0.44,100.1,N. pachyderma,0
RC10-97,-0.917,-134.3,-4305,0.44,100.1,N. incompta,0.174
RC10-97,-0.917,-134.3,-4305,0.44,100.1,N. dutertrei,0.327
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. conglomerata,0.03
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. hexagonus,0.002
RC10-97,-0.917,-134.3,-4305,0.44,100.1,P. obliquiloculata,0.31
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. inflata,0.009
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. crassaformis,0.019
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. hirsuta,0
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. scitula,0.035
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. glutinata,0
RC10-97,-0.917,-134.3,-4305,0.44,100.1,G. truncatulinoides,0.002
RC11-120,-43.52,79.867,-3193,0.84,100,O. universa,0
RC11-120,-43.52,79.867,-3193,0.84,100,G. conglobatus,0
RC11-120,-43.52,79.867,-3193,0.84,100,G. ruber albus,0
RC11-120,-43.52,79.867,-3193,0.84,100,G. tenellus,0
RC11-120,-43.52,79.867,-3193,0.84,100,T. sacculifer,0
RC11-120,-43.52,79.867,-3193,0.84,100,S. dehiscens,0
RC11-120,-43.52,79.867,-3193,0.84,100,G. siphonifera,0
RC11-120,-43.52,79.867,-3193,0.84,100,G. calida,0
RC11-120,-43.52,79.867,-3193,0.84,100,G. bulloides,0.281
RC11-120,-43.52,79.867,-3193,0.84,100,G. falconensis,0
RC11-120,-43.52,79.867,-3193,0.84,100,B. digitata,0
RC11-120,-43.52,79.867,-3193,0.84,100,G. rubescens,0
RC11-120,-43.52,79.867,-3193,0.84,100,T. quinqueloba,0.007
RC11-120,-43.52,79.867,-3193,0.84,100,N. pachyderma,0.55
RC11-120,-43.52,79.867,-3193,0.84,100,N. incompta,0.089
RC11-120,-43.52,79.867,-3193,0.84,100,N. dutertrei,0.007
RC11-120,-43.52,79.867,-3193,0.84,100,G. conglomerata,0
RC11-120,-43.52,79.867,-3193,0.84,100,G. hexagonus,0
RC11-120,-43.52,79.867,-3193,0.84,100,P. obliquiloculata,0
RC11-120,-43.52,79.867,-3193,0.84,100,G. inflata,0.036
RC11-120,-43.52,79.867,-3193,0.84,100,G. crassaformis,0
RC11-120,-43.52,79.867,-3193,0.84,100,G. hirsuta,0
RC11-120,-43.52,79.867,-3193,0.84,100,G. scitula,0.013
RC11-120,-43.52,79.867,-3193,0.84,100,G. glutinata,0
RC11-120,-43.52,79.867,-3193,0.84,100,G. truncatulinoides,0.017
RC11-121,-39.72,82.25,-3426,0.4,100,O. universa,0.003
RC11-121,-39.72,82.25,-3426,0.4,100,G. conglobatus,0
RC11-121,-39.72,82.25,-3426,0.4,100,G. ruber albus,0.007
RC11-121,-39.72,82.25,-3426,0.4,100,G. tenellus,0
RC11-121,-39.72,82.25,-3426,0.4,100,T. sacculifer,0
RC11-121,-39.72,82.25,-3426,0.4,100,S. dehiscens,0
RC11-121,-39.72,82.25,-3426,0.4,100,G. siphonifera,0
RC11-121,-39.72,82.25,-3426,0.4,100,G. calida,0
RC11-121,-39.72,82.25,-3426,0.4,100,G. bulloides,0.319
RC11-121,-39.72,82.25,-3426,0.4,100,G. falconensis,0.12
RC11-121,-39.72,82.25,-3426,0.4,100,B. digitata,0
RC11-121,-39.72,82.25,-3426,0.4,100,G. rubescens,0
RC11-121,-39.72,82.25,-3426,0.4,100,T. quinqueloba,0.093
RC11-121,-39.72,82.25,-3426,0.4,100,N. pachyderma,0.09
RC11-121,-39.72,82.25,-3426,0.4,100,N. incompta,0.086
RC11-121,-39.72,82.25,-3426,0.4,100,N. dutertrei,0.083
RC11-121,-39.72,82.25,-3426,0.4,100,G. conglomerata,0
RC11-121,-39.72,82.25,-3426,0.4,100,G. hexagonus,0
RC11-121,-39.72,82.25,-3426,0.4,100,P. obliquiloculata,0
RC11-121,-39.72,82.25,-3426,0.4,100,G. inflata,0.063
RC11-121,-39.72,82.25,-3426,0.4,100,G. crassaformis,0
RC11-121,-39.72,82.25,-3426,0.4,100,G. hirsuta,0.007
RC11-121,-39.72,82.25,-3426,0.4,100,G. scitula,0.083
RC11-121,-39.72,82.25,-3426,0.4,100,G. glutinata,0.003
RC11-121,-39.72,82.25,-3426,0.4,100,G. truncatulinoides,0.043
RC11-145,-25.48,110.02,-3869,0.5,99.9,O. universa,0.005
RC11-145,-25.48,110.02,-3869,0.5,99.9,G. conglobatus,0.005
